month,year,ship_mode,segment,country,city,state,category,sub_category,sales,quantity,discount,profit
January,2017,Second Class,Home Office,United States,Costa Mesa,California,Technology,Accessories,239.97,3,0.0,26.3967
January,2017,Standard Class,Consumer,United States,Wichita,Kansas,Office Supplies,Paper,279.9,5,0.0,137.151
January,2017,Second Class,Home Office,United States,Costa Mesa,California,Furniture,Furnishings,37.74,3,0.0,12.8316
January,2017,Standard Class,Home Office,United States,New York City,New York,Technology,Accessories,449.91,9,0.0,157.4685
January,2017,Second Class,Consumer,United States,Marion,Iowa,Office Supplies,Paper,12.96,2,0.0,6.2208
January,2017,Standard Class,Consumer,United States,New York City,New York,Office Supplies,Labels,5.22,2,0.0,2.4012
January,2017,Standard Class,Consumer,United States,Chicago,Illinois,Office Supplies,Binders,12.128,4,0.8,-20.6176
January,2017,Second Class,Consumer,United States,Marion,Iowa,Office Supplies,Paper,94.85,5,0.0,45.528
January,2017,Standard Class,Consumer,United States,San Francisco,California,Office Supplies,Binders,119.616,8,0.2,40.3704
January,2017,Standard Class,Consumer,United States,San Francisco,California,Office Supplies,Art,8.34,3,0.0,2.1684
January,2017,Second Class,Consumer,United States,Marion,Iowa,Office Supplies,Storage,13.48,1,0.0,3.5048
January,2017,Second Class,Consumer,United States,Marion,Iowa,Furniture,Furnishings,14.91,3,0.0,4.6221
January,2017,Standard Class,Consumer,United States,San Francisco,California,Office Supplies,Supplies,8.57,1,0.0,2.2282
January,2017,First Class,Consumer,United States,Philadelphia,Pennsylvania,Office Supplies,Art,4.768,2,0.2,0.4768
January,2014,Standard Class,Consumer,United States,Houston,Texas,Office Supplies,Paper,16.448,2,0.2,5.5512
January,2015,Standard Class,Corporate,United States,Baytown,Texas,Office Supplies,Paper,10.368,2,0.2,3.6288
January,2015,Second Class,Consumer,United States,Dallas,Texas,Technology,Accessories,398.4,5,0.2,84.66
January,2015,Second Class,Consumer,United States,Dallas,Texas,Furniture,Bookcases,1352.3976,9,0.32,-437.5404
January,2015,Second Class,Consumer,United States,Dallas,Texas,Office Supplies,Art,7.056,3,0.2,0.7938
January,2016,Standard Class,Corporate,United States,Broken Arrow,Oklahoma,Office Supplies,Binders,11.88,2,0.0,5.346
January,2016,Standard Class,Corporate,United States,San Antonio,Texas,Technology,Accessories,30.08,2,0.2,-5.263999999999999
January,2016,Standard Class,Corporate,United States,San Antonio,Texas,Technology,Accessories,165.6,3,0.2,-6.21
January,2016,Standard Class,Corporate,United States,Broken Arrow,Oklahoma,Furniture,Tables,1592.85,7,0.0,350.42699999999996
January,2016,Standard Class,Corporate,United States,San Antonio,Texas,Technology,Phones,180.96,5,0.2,13.572000000000001
January,2016,First Class,Consumer,United States,Los Angeles,California,Office Supplies,Storage,114.46,2,0.0,28.615
January,2017,Standard Class,Consumer,United States,San Francisco,California,Office Supplies,Binders,2022.2720000000002,8,0.2,682.5168
January,2017,Standard Class,Consumer,United States,Rancho Cucamonga,California,Office Supplies,Paper,38.88,6,0.0,18.6624
January,2017,Standard Class,Consumer,United States,San Francisco,California,Office Supplies,Art,9.12,3,0.0,3.1008
January,2014,Standard Class,Consumer,United States,Detroit,Michigan,Office Supplies,Paper,10.56,2,0.0,4.752
January,2014,Standard Class,Consumer,United States,Detroit,Michigan,Office Supplies,Storage,229.94,2,0.0,6.8982
January,2015,Standard Class,Consumer,United States,Los Angeles,California,Technology,Machines,1919.976,3,0.2,215.9973
January,2015,Standard Class,Consumer,United States,Los Angeles,California,Furniture,Furnishings,227.36,7,0.0,81.8496
January,2015,Standard Class,Consumer,United States,Houston,Texas,Office Supplies,Paper,14.304,6,0.2,5.0064
January,2016,First Class,Consumer,United States,San Francisco,California,Office Supplies,Binders,50.784,2,0.2,17.7744
January,2016,Standard Class,Corporate,United States,Chicago,Illinois,Office Supplies,Paper,156.512,4,0.2,52.8228
January,2016,Second Class,Consumer,United States,Seattle,Washington,Furniture,Chairs,435.168,4,0.2,-59.8356
January,2016,Standard Class,Consumer,United States,Rockford,Illinois,Furniture,Tables,626.1,3,0.5,-538.446
January,2016,Second Class,Consumer,United States,Seattle,Washington,Furniture,Bookcases,48.58,1,0.0,7.7728
January,2016,Standard Class,Consumer,United States,Rockford,Illinois,Office Supplies,Binders,1.7280000000000002,3,0.8,-2.6784
January,2016,Standard Class,Consumer,United States,San Francisco,California,Office Supplies,Binders,17.456,2,0.2,5.8914
January,2016,Standard Class,Consumer,United States,Rockford,Illinois,Technology,Phones,1439.9679999999998,4,0.2,143.9968
January,2016,First Class,Consumer,United States,San Francisco,California,Office Supplies,Storage,305.01,9,0.0,76.2525
January,2016,First Class,Consumer,United States,San Francisco,California,Office Supplies,Labels,26.01,9,0.0,12.2247
January,2017,First Class,Home Office,United States,Seattle,Washington,Technology,Phones,604.768,4,0.2,60.4768
January,2017,Standard Class,Corporate,United States,Des Moines,Iowa,Office Supplies,Binders,7.71,1,0.0,3.4695
January,2017,Same Day,Consumer,United States,San Francisco,California,Office Supplies,Storage,129.3,2,0.0,6.465
January,2017,Standard Class,Home Office,United States,San Francisco,California,Office Supplies,Art,8.82,3,0.0,2.3814
January,2017,Standard Class,Consumer,United States,Aurora,Illinois,Office Supplies,Supplies,31.68,4,0.2,2.772
January,2017,Standard Class,Home Office,United States,San Francisco,California,Furniture,Chairs,120.78399999999999,1,0.2,-13.5882
January,2017,Standard Class,Consumer,United States,Miami,Florida,Furniture,Chairs,419.13599999999997,4,0.2,-68.1096
January,2017,Standard Class,Consumer,United States,Aurora,Illinois,Technology,Phones,2003.168,4,0.2,250.396
January,2017,Standard Class,Consumer,United States,Aurora,Illinois,Office Supplies,Art,9.344,2,0.2,3.1536
January,2017,Standard Class,Corporate,United States,Des Moines,Iowa,Furniture,Furnishings,34.58,7,0.0,14.5236
January,2017,Standard Class,Corporate,United States,Des Moines,Iowa,Office Supplies,Art,40.3,2,0.0,10.880999999999998
January,2017,Standard Class,Consumer,United States,Aurora,Illinois,Furniture,Tables,69.375,1,0.5,-47.175
January,2017,Standard Class,Home Office,United States,San Francisco,California,Office Supplies,Art,12.74,7,0.0,5.733
January,2017,Standard Class,Corporate,United States,Des Moines,Iowa,Office Supplies,Binders,32.35,5,0.0,16.175
January,2017,Standard Class,Corporate,United States,Des Moines,Iowa,Technology,Phones,207.0,3,0.0,51.75
January,2017,Standard Class,Corporate,United States,Des Moines,Iowa,Office Supplies,Binders,18.28,2,0.0,9.14
January,2014,First Class,Consumer,United States,Mission Viejo,California,Furniture,Bookcases,290.666,2,0.15,3.4196
January,2015,Second Class,Consumer,United States,Minneapolis,Minnesota,Office Supplies,Paper,12.96,2,0.0,6.2208
January,2015,Second Class,Consumer,United States,Minneapolis,Minnesota,Furniture,Furnishings,53.34,3,0.0,16.5354
January,2015,Second Class,Consumer,United States,Minneapolis,Minnesota,Office Supplies,Binders,32.96,2,0.0,16.1504
January,2016,Second Class,Corporate,United States,Atlantic City,New Jersey,Office Supplies,Envelopes,23.36,2,0.0,11.68
January,2016,Standard Class,Home Office,United States,Atlanta,Georgia,Office Supplies,Binders,1270.99,1,0.0,635.495
January,2016,Standard Class,Home Office,United States,Atlanta,Georgia,Office Supplies,Envelopes,125.36,8,0.0,58.9192
January,2016,Second Class,Consumer,United States,Dallas,Texas,Office Supplies,Paper,15.552,3,0.2,5.4432
January,2016,Standard Class,Home Office,United States,Los Angeles,California,Technology,Phones,109.59200000000001,1,0.2,8.2194
January,2016,Standard Class,Home Office,United States,Los Angeles,California,Office Supplies,Paper,56.7,5,0.0,27.783
January,2014,Standard Class,Home Office,United States,Naperville,Illinois,Office Supplies,Labels,11.784,3,0.2,4.2717
January,2014,Standard Class,Home Office,United States,Naperville,Illinois,Office Supplies,Storage,272.736,3,0.2,-64.7748
January,2014,Standard Class,Home Office,United States,Naperville,Illinois,Office Supplies,Binders,3.54,2,0.8,-5.487
January,2015,Standard Class,Corporate,United States,Alexandria,Virginia,Furniture,Furnishings,192.22,14,0.0,69.1992
January,2015,Standard Class,Corporate,United States,Woodbury,Minnesota,Office Supplies,Binders,32.34,3,0.0,15.5232
January,2015,Standard Class,Corporate,United States,Woodbury,Minnesota,Office Supplies,Paper,39.9,5,0.0,19.95
January,2016,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,Office Supplies,Binders,104.58,6,0.7,-80.178
January,2016,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,Office Supplies,Art,4.672,1,0.2,0.584
January,2016,Standard Class,Corporate,United States,Charlotte,North Carolina,Technology,Copiers,959.9680000000001,4,0.2,119.99600000000001
January,2014,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,Office Supplies,Art,19.535999999999998,3,0.2,4.8839999999999995
January,2015,Standard Class,Corporate,United States,New York City,New York,Office Supplies,Binders,13.168,2,0.2,4.6088
January,2015,Standard Class,Corporate,United States,New York City,New York,Office Supplies,Art,59.52,3,0.0,15.4752
January,2015,Standard Class,Home Office,United States,San Francisco,California,Office Supplies,Appliances,87.36,6,0.0,23.5872
January,2015,Standard Class,Home Office,United States,Seattle,Washington,Furniture,Chairs,61.583999999999996,1,0.2,-6.9282
January,2015,Standard Class,Corporate,United States,New York City,New York,Office Supplies,Envelopes,17.48,2,0.0,8.2156
January,2015,Standard Class,Home Office,United States,San Francisco,California,Office Supplies,Binders,56.16,6,0.2,17.55
January,2016,Second Class,Corporate,United States,Jacksonville,Florida,Technology,Phones,59.184,2,0.2,5.1786
January,2016,Second Class,Corporate,United States,Jacksonville,Florida,Office Supplies,Art,5.247999999999999,2,0.2,0.5904
January,2016,Second Class,Corporate,United States,Jacksonville,Florida,Technology,Accessories,191.472,6,0.2,40.6878
January,2014,Standard Class,Home Office,United States,Henderson,Kentucky,Furniture,Chairs,2573.82,9,0.0,746.4078
January,2014,Standard Class,Home Office,United States,Henderson,Kentucky,Office Supplies,Fasteners,31.12,4,0.0,0.3112
January,2014,Standard Class,Home Office,United States,Henderson,Kentucky,Office Supplies,Paper,6.54,1,0.0,3.0084
January,2014,Standard Class,Home Office,United States,Henderson,Kentucky,Technology,Phones,755.96,4,0.0,204.1092
January,2014,Standard Class,Home Office,United States,Henderson,Kentucky,Technology,Phones,391.98,2,0.0,113.6742
January,2014,Standard Class,Home Office,United States,Henderson,Kentucky,Office Supplies,Binders,609.98,2,0.0,274.491
January,2014,Standard Class,Home Office,United States,Henderson,Kentucky,Office Supplies,Art,5.48,2,0.0,1.4796
January,2014,Second Class,Consumer,United States,Los Angeles,California,Office Supplies,Paper,19.44,3,0.0,9.3312
January,2014,First Class,Corporate,United States,Athens,Georgia,Office Supplies,Art,12.78,3,0.0,5.2398
January,2015,Standard Class,Corporate,United States,Colorado Springs,Colorado,Office Supplies,Paper,29.6,5,0.2,9.25
January,2015,Standard Class,Corporate,United States,Colorado Springs,Colorado,Office Supplies,Binders,1.9380000000000002,2,0.7,-1.3566
January,2017,Standard Class,Home Office,United States,Tuscaloosa,Alabama,Office Supplies,Binders,33.74,7,0.0,15.5204
January,2014,Standard Class,Consumer,United States,Huntsville,Texas,Office Supplies,Binders,10.43,7,0.8,-18.2525
January,2014,Standard Class,Consumer,United States,Huntsville,Texas,Furniture,Furnishings,76.72800000000001,3,0.6,-53.7096
January,2016,Standard Class,Consumer,United States,Amarillo,Texas,Furniture,Furnishings,23.076,3,0.6,-10.9611
January,2016,Standard Class,Consumer,United States,Amarillo,Texas,Office Supplies,Paper,25.92,5,0.2,9.072000000000001
January,2016,Standard Class,Home Office,United States,Oakland,California,Office Supplies,Art,34.58,1,0.0,10.0282
January,2017,Second Class,Consumer,United States,Long Beach,California,Office Supplies,Supplies,110.11,7,0.0,31.9319
January,2017,Second Class,Consumer,United States,Long Beach,California,Office Supplies,Fasteners,7.89,1,0.0,3.5505
January,2017,Second Class,Consumer,United States,Long Beach,California,Office Supplies,Storage,61.02,3,0.0,0.6102
January,2017,First Class,Corporate,United States,Detroit,Michigan,Technology,Machines,3059.982,2,0.1,679.9960000000001
January,2017,Second Class,Consumer,United States,Long Beach,California,Office Supplies,Storage,153.78,11,0.0,44.5962
January,2017,Standard Class,Consumer,United States,Ormond Beach,Florida,Office Supplies,Binders,2.8080000000000003,3,0.7,-1.9656
January,2016,Standard Class,Consumer,United States,Raleigh,North Carolina,Technology,Phones,108.78399999999999,2,0.2,10.8784
January,2016,Standard Class,Consumer,United States,Raleigh,North Carolina,Office Supplies,Art,47.61600000000001,3,0.2,5.952000000000001
January,2016,Standard Class,Corporate,United States,Franklin,Wisconsin,Furniture,Bookcases,1565.88,6,0.0,407.1288
January,2016,Standard Class,Corporate,United States,Franklin,Wisconsin,Office Supplies,Binders,106.05,7,0.0,49.8435
January,2016,Standard Class,Consumer,United States,Raleigh,North Carolina,Office Supplies,Binders,30.828000000000003,7,0.7,-24.6624
January,2017,First Class,Corporate,United States,Seattle,Washington,Furniture,Tables,892.98,2,0.0,80.3682
January,2014,Standard Class,Consumer,United States,Laredo,Texas,Office Supplies,Art,9.344,2,0.2,1.168
January,2014,Standard Class,Consumer,United States,Laredo,Texas,Technology,Accessories,31.2,3,0.2,9.75
January,2015,Standard Class,Consumer,United States,Henderson,Kentucky,Office Supplies,Art,42.76,2,0.0,11.1176
January,2015,Standard Class,Consumer,United States,Henderson,Kentucky,Office Supplies,Appliances,163.44,3,0.0,45.7632
January,2015,Standard Class,Consumer,United States,Henderson,Kentucky,Office Supplies,Paper,106.32,3,0.0,49.9704
January,2015,Standard Class,Consumer,United States,Henderson,Kentucky,Office Supplies,Paper,51.55,5,0.0,24.2285
January,2016,Standard Class,Corporate,United States,Fresno,California,Technology,Phones,377.92800000000005,9,0.2,141.72299999999998
January,2016,Standard Class,Corporate,United States,Fresno,California,Technology,Accessories,349.95,5,0.0,118.98299999999999
January,2016,Second Class,Corporate,United States,Toledo,Ohio,Furniture,Furnishings,15.168,2,0.2,3.792
January,2017,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,Office Supplies,Binders,274.491,3,0.7,-228.7425
October,2014,Standard Class,Home Office,United States,Reno,Nevada,Office Supplies,Fasteners,4.71,1,0.0,0.0
October,2015,Second Class,Home Office,United States,Cambridge,Massachusetts,Technology,Phones,311.98,2,0.0,93.594
October,2015,Second Class,Home Office,United States,Cambridge,Massachusetts,Office Supplies,Binders,22.45,5,0.0,10.327
October,2015,Standard Class,Corporate,United States,Aurora,Colorado,Office Supplies,Storage,139.424,4,0.2,17.428
October,2015,Standard Class,Consumer,United States,Quincy,Illinois,Office Supplies,Binders,2.992,4,0.8,-4.488
October,2015,Standard Class,Consumer,United States,Quincy,Illinois,Technology,Accessories,108.76799999999999,4,0.2,2.7192
October,2015,First Class,Consumer,United States,Portland,Oregon,Technology,Phones,572.8,2,0.2,50.12
